timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687779877168,1569,Get Token,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,337,1,1,https://simple-books-api.glitch.me/api-clients,1569,0,969
1687779879108,482,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,482,0,349
1687779879590,131,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,131,0,0
1687779879721,129,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,129,0,0
1687779879858,128,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,128,0,0
1687779879990,369,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,369,0,0
1687779880362,475,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,475,0,0
1687779880839,199,Get order TljN8gVJWduf7a673VAJd,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/TljN8gVJWduf7a673VAJd,199,0,0
1687779881042,389,Patch order TljN8gVJWduf7a673VAJd,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/TljN8gVJWduf7a673VAJd,0,0,0
1687779881434,813,Delete order TljN8gVJWduf7a673VAJd,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/TljN8gVJWduf7a673VAJd,0,0,0
1687779882248,294,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,294,0,0
1687779882542,195,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,195,0,0
1687779882738,200,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,200,0,0
1687779882940,127,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,127,0,0
1687779883068,124,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,124,0,0
1687779883193,127,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,127,0,0
1687779883320,125,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,125,0,0
1687779883448,125,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,125,0,0
1687779883576,268,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,268,0,0
1687779883848,396,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,396,0,0
1687779884247,284,Get order x4uQ1fH7R87abLb7_YWps,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/x4uQ1fH7R87abLb7_YWps,284,0,0
1687779884533,330,Patch order x4uQ1fH7R87abLb7_YWps,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/x4uQ1fH7R87abLb7_YWps,0,0,0
1687779884866,862,Delete order x4uQ1fH7R87abLb7_YWps,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/x4uQ1fH7R87abLb7_YWps,0,0,0
1687779885729,241,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,241,0,0
1687779885970,259,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,259,0,0
1687779886229,148,/books/4,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/4,148,0,0
1687779886381,125,/books/4,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/4,125,0,0
1687779886510,526,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,526,0,0
1687779887039,394,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,394,0,0
1687779887437,218,Get order zeKrW6doeJq8KDDRr417X,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/zeKrW6doeJq8KDDRr417X,218,0,0
1687779887657,672,Patch order zeKrW6doeJq8KDDRr417X,204,No Content,SimpleBooksApi - run 1-1,,true,,111,370,1,1,https://simple-books-api.glitch.me/orders/zeKrW6doeJq8KDDRr417X,0,0,0
1687779888332,804,Delete order zeKrW6doeJq8KDDRr417X,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/zeKrW6doeJq8KDDRr417X,0,0,0
1687779889137,309,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,309,0,0
1687779889446,393,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,393,0,0
1687779889839,188,/books/5,200,OK,SimpleBooksApi - run 1-1,text,true,,333,295,1,1,https://simple-books-api.glitch.me/books/5,188,0,0
1687779890029,195,/books/5,200,OK,SimpleBooksApi - run 1-1,text,true,,333,295,1,1,https://simple-books-api.glitch.me/books/5,195,0,0
1687779890227,415,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,415,0,0
1687779890645,402,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,402,0,0
1687779891049,294,Get order 8xFk5ps6mW1psyhH-ct2B,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/8xFk5ps6mW1psyhH-ct2B,294,0,0
1687779891346,311,Patch order 8xFk5ps6mW1psyhH-ct2B,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/8xFk5ps6mW1psyhH-ct2B,0,0,0
1687779891659,877,Delete order 8xFk5ps6mW1psyhH-ct2B,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/8xFk5ps6mW1psyhH-ct2B,0,0,0
1687779892537,209,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,209,0,0
1687779892746,190,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,190,0,0
1687779892937,220,/books/6,200,OK,SimpleBooksApi - run 1-1,text,true,,343,295,1,1,https://simple-books-api.glitch.me/books/6,220,0,0
1687779893159,128,/books/6,200,OK,SimpleBooksApi - run 1-1,text,true,,343,295,1,1,https://simple-books-api.glitch.me/books/6,128,0,0
1687779893289,364,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,364,0,0
1687779893656,373,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,373,0,0
1687779894031,307,Get order EEgTErTpejOsI3LM27YCv,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/EEgTErTpejOsI3LM27YCv,307,0,0
1687779894341,235,Patch order EEgTErTpejOsI3LM27YCv,204,No Content,SimpleBooksApi - run 1-1,,true,,111,369,1,1,https://simple-books-api.glitch.me/orders/EEgTErTpejOsI3LM27YCv,0,0,0
1687779894579,1169,Delete order EEgTErTpejOsI3LM27YCv,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/EEgTErTpejOsI3LM27YCv,0,0,0
1687779895749,299,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,299,0,0
1687779896048,200,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,200,0,0
1687779896248,140,/books/bookId,404,Not Found,SimpleBooksApi - run 1-1,text,false,"Test failed: code expected something using /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/	Test failed: code expected something using /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/	",250,300,1,1,https://simple-books-api.glitch.me/books/bookId,140,0,0
1687779896392,123,/books/bookId,404,Not Found,SimpleBooksApi - run 1-1,text,false,"Test failed: code expected something using /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/	Test failed: code expected something using /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/	",250,300,1,1,https://simple-books-api.glitch.me/books/bookId,123,0,0
1687779896518,216,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,216,0,0
1687779896734,124,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,124,0,0
1687779896859,122,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,122,0,0
1687779896984,124,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,124,0,0
1687779897111,348,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,349,1,1,https://simple-books-api.glitch.me/orders,348,0,0
1687779897462,366,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,366,0,0
1687779897830,224,Get order mnaSvEKpsEjRbfqjc5E4C,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/mnaSvEKpsEjRbfqjc5E4C,224,0,0
1687779898056,277,Patch order mnaSvEKpsEjRbfqjc5E4C,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/mnaSvEKpsEjRbfqjc5E4C,0,0,0
1687779898336,628,Delete order mnaSvEKpsEjRbfqjc5E4C,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/mnaSvEKpsEjRbfqjc5E4C,0,0,0
1687779898964,374,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,374,0,0
1687779899338,210,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,210,0,0
1687779899548,124,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,124,0,0
1687779899675,126,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,126,0,0
1687779899802,228,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,228,0,0
1687779900030,126,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,126,0,0
1687779900156,128,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,128,0,0
1687779900286,129,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,129,0,0
1687779900417,419,Post available order,201,Created,SimpleBooksApi - run 1-1,text,true,,267,350,1,1,https://simple-books-api.glitch.me/orders,419,0,0
1687779900838,405,Get all orders,200,OK,SimpleBooksApi - run 1-1,text,true,,397,294,1,1,https://simple-books-api.glitch.me/orders,405,0,0
1687779901245,295,Get order l3AqpRwQWd70FNU2aOoon,200,OK,SimpleBooksApi - run 1-1,text,true,,395,316,1,1,https://simple-books-api.glitch.me/orders/l3AqpRwQWd70FNU2aOoon,295,0,0
1687779901541,318,Patch order l3AqpRwQWd70FNU2aOoon,204,No Content,SimpleBooksApi - run 1-1,,true,,111,370,1,1,https://simple-books-api.glitch.me/orders/l3AqpRwQWd70FNU2aOoon,0,0,0
1687779901861,776,Delete order l3AqpRwQWd70FNU2aOoon,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/l3AqpRwQWd70FNU2aOoon,0,0,0
1687779902638,304,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,304,0,0
1687779902942,21,/books,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,SimpleBooksApi - run 1-1,text,false,"Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/	Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/	Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[204                                             ]]]

/	",2859,0,1,1,https://simple-books-api.glitch.me/books,0,0,0
