timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687982334611,829,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,351,1,1,https://simple-books-api.glitch.me/api-clients,829,0,473
1687982335607,491,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,491,0,363
1687982336098,228,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,228,0,0
1687982336327,125,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,125,0,0
1687982336471,124,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,124,0,0
1687982336605,429,/orders,201,Created,SimpleBooksApi - run 1-1,text,true,,267,361,1,1,https://simple-books-api.glitch.me/orders,429,0,0
1687982337042,378,/orders,200,OK,SimpleBooksApi - run 1-1,text,true,,396,294,1,1,https://simple-books-api.glitch.me/orders,378,0,0
1687982337431,208,/orders/4nSzkrY8qbPkgzZoNT8J7,200,OK,SimpleBooksApi - run 1-1,text,true,,394,316,1,1,https://simple-books-api.glitch.me/orders/4nSzkrY8qbPkgzZoNT8J7,208,0,0
1687982337647,276,/orders/4nSzkrY8qbPkgzZoNT8J7,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/4nSzkrY8qbPkgzZoNT8J7,0,0,0
1687982337930,493,/orders/4nSzkrY8qbPkgzZoNT8J7,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/4nSzkrY8qbPkgzZoNT8J7,0,0,0
1687982338424,225,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,225,0,0
1687982338650,178,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,178,0,0
1687982338828,126,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,126,0,0
1687982338963,137,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,137,0,0
1687982339101,220,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,220,0,0
1687982339322,190,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,190,0,0
1687982339513,207,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,207,0,0
1687982339726,143,/books/3,200,OK,SimpleBooksApi - run 1-1,text,true,,340,295,1,1,https://simple-books-api.glitch.me/books/3,143,0,0
1687982339877,181,/orders,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,SimpleBooksApi - run 1-1,text,false,"Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/	Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/	Test failed: code expected something using /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[204                                             ]]]

/	",2859,0,1,1,https://simple-books-api.glitch.me/orders,0,0,0
